,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
0,0.19352804,0.21341485,0.11906463,-0.031766236,-0.0067195296,-0.024130762,0.018688528,0.030609371,-0.08062434,-0.37240732,0.39964312,0.33483833,-0.28096825,0.13068216,-0.081668496,0.12996855,0.22823386,-0.23855627,0.15474352,0.3495102,0.03820346,0.49667093,0.37244263,-0.12434244,0.008618067,0.3768109,0.14356518,-0.055740178,0.04222126,-0.1913684,-0.07012886,0.19466077,0.11525333,-0.27871406,-0.16649532,0.43165627,-0.042709827,0.1805382,0.13109006,-0.030260146,0.10545665,0.2287765,0.3907937,0.06367546,0.46637148,0.2854334,0.17585972,-0.15752625,-0.025960505,-0.052997053,0.37036845,-0.32526612,0.1595752,0.036736976,0.008983396,0.3922123,-0.4143781,-0.18381625,-0.29389012,0.18310831,0.03958368,-0.08226609,0.002228702,-0.12639236,0.08460127,0.19281396,-0.10722196,0.29157773,-0.28456593,0.009451909,-0.061652303,-0.050124347,0.14727099,0.26303878,-0.05520028,-0.25192487,0.031355202,0.17864387,-0.12158233,0.24161166,0.043007713,0.49204123,0.033899374,0.021623317,0.09660773,-0.31546664,0.3309642,0.2062166,-0.38348436,0.25502256,-0.4057979,-0.054917157,-0.1441791,-0.14079547,-0.13792539,0.15377656,0.024557687,-0.03639543,-0.00048738718,-0.027114332,-0.045107603,-0.26111776,0.4994336,0.28478274,-0.0006585717,-0.11363125,-0.21640211,0.24111548,0.34865588,0.016733002,0.3204665,-0.2233454,-0.3172753,-0.0018045902,0.08683679,0.32709742,-0.16550946,-0.13593376,-0.13495237,-0.084276974,-0.14924705,-0.18995869,-0.06324303,0.3449705,0.21021947,0.14110893,0.25227296,0.47232047,-0.111727595,0.07233986,0.22811371,0.3548815,0.2867717,0.008986989,0.04595623,0.00012675277,0.2976296,0.022851313,-0.20260417,0.007615948,0.056517668,0.33836547,0.1260484,0.015715182,0.33576506,-0.021070242,0.5283812,-0.152264,0.057382673,0.05489392,-0.28141475,-0.07757765,0.32965007,-0.3400405,0.23355553,-0.13126701,0.42216566,0.2023986,-0.111438215,0.091366515,-0.0393458,0.19982974,0.3158657,-0.04583651,0.11032729,0.044344455,0.030698983,0.021137012,0.04088945,0.3926154,-0.027558208,0.1669435,0.009274036,-0.01719606,0.040840425,-0.1803031,0.010703991,0.22152823,0.14290611,0.0766211,-0.3262725,-0.11786747,-0.07155132,0.26929903,-0.121065736,0.024730604,0.3431856,0.1176611,-0.17845649,0.22813599,-0.2286408,-0.090840936,-0.1806317,-0.26185155,-0.06020969,-0.10258508,0.049124733,-0.11453092,-0.09654486,0.18262683,0.1079513,-0.01755631,-0.3755917,0.15250185,0.11864275,0.1031517,-0.3294096,-0.16476023,0.46397877,-0.2793637,-0.06168711,0.4443818,0.31415087,-0.124849975,0.24363704,0.49653143,-0.09721154,0.50509435,0.03864161,0.19359344,-0.44192916,0.07489853,0.66646415,-0.2934289,-0.17985296,0.26702893,0.103010565,-0.074240446,0.12519163,-0.14786655,0.15850368,-0.1074903,0.50186014,0.021311693,-0.1859299,0.12574393,-0.26509285,0.13974965,-0.049961448,0.25008547,0.18611105,0.24154945,0.24688569,-0.06113881,-0.12192404,0.042645186,0.6824231,0.1607792,-0.21274382,-0.075808585,-0.02930212,0.16183826,0.23226905,0.13000436,0.13823833,-0.0057373047,0.26144814,0.18831225,-0.04369092,-0.12605095,0.02151662,0.13924372,-0.005449891,-0.05751139,-0.037569046,-0.14207691,-0.0661338,-0.04489869,0.20251799,-0.1861642,-0.13286448,0.13301156,0.19626439,-0.08055174,-0.017528772,0.4714271,0.17013593,-0.026129544,0.049737923,0.10284771,0.39637995,-0.13922244,0.17031032,0.29216978,0.25434324,-0.05461967,4.4163316e-06,-0.17580116,-0.23926002,-0.1307627,-0.04192877,0.10544457,0.178406,0.04795889,0.37184927,0.24181165,0.24258845,-0.04049021,0.021418674,-0.08478677,0.23543485,0.268185,-0.010163188,-0.020974517,-0.029842615,0.031615525,0.4197433,0.13994502,0.29825854,0.32399827,0.25358453,-0.15481836,0.6287735,0.044277567,0.121048436,0.3971453,0.39905897,0.17605859,-0.13431567,-0.10081571,0.03501971,0.028294105,0.122836515,-0.11131537,-0.13824296,0.035715796,0.15497564,-0.18716705,-0.23445213,0.0017742263,0.0681379,-0.17804253,0.3605952,-0.2750448,-0.3126642,-0.017212212,-0.029373527,0.11417119,-0.11833978,-0.31080687,0.001015096,-0.035518587,-0.017878413,0.09897569,0.12010998,-0.08962858,0.35712725,0.028950294,-0.03665614,-0.08481008,0.16083585,0.038480073,-0.07684499,-0.031155825,0.4308284,-0.07616693,0.09242826,-0.13678515,0.21708928,0.21298045,-0.019565582,0.2703953,-0.16593015,0.04267823,0.14356528,0.19911845,-0.3235172,0.22907442,0.093476966,0.26500592,-0.18506551,0.14041816,0.07460897,-0.027774036,0.22895557,0.537154,-0.15726471,0.05002927,0.17039625,-0.1257149,-0.04090458,-0.06090969,0.07268952,0.41579604,0.2806117,0.3092561,-0.10088253,-0.24722683,-0.06278455,-0.01175487,0.12416298,-0.21142417,0.42422274,0.43887526,-0.4199894,0.21334995,-0.029403627,0.12447025,0.2654937,-0.1889348,-0.28318757,-0.19725001,0.40899786,0.43948364,0.18738534,0.3087921,-0.09128457,-0.18857217,0.11344819,-0.10614014,-0.23267639,0.24315645,-0.072143316,-0.27160156,-0.17600298,0.252468,-0.25493973,0.018995307,0.18645555,0.17350672,-0.26040375,-0.3032624,0.13334657,0.17032741,-0.054550588,-0.051362813,0.2278495,0.007138215,0.029118877,0.32932016,-0.082757115,0.2506721,-0.29629302,-0.08455932,-0.098395884,0.6037364,0.14080864,0.1943589,0.17409638,-0.13050133,0.10996579,-0.06760961,0.2745859,-0.03480071,0.058580842,0.38056973,-0.113844514,0.023762025,0.21331528,-0.19057441,-0.26291716,0.07089602,0.23545839,0.34322783,0.110400096,-0.24134004,0.04468569,-0.48048908,-0.24165863,0.025739178,-0.032503903,0.065087266,0.50172955,-0.0012608767,-0.18606055,0.15939,-0.30063528,-0.2369777,0.06862071,-0.2563246,0.041856498,0.073662296,-0.15412545,-0.14104223,-0.11268747,-0.014100671,-0.21371293,0.13040055,-0.38496757,0.16417938,0.09442086,-0.2354635,-0.008594692,-0.074474216,0.021529298,0.10890254,-0.21187341,0.3658751,-0.19292563,0.2835833,0.20915936,0.057016626,0.7045477,-0.21397614,-0.22439247,-0.27264917,0.2784295,-0.21986318,-0.16130024,-0.024766386,-0.16177553,0.0647311,-0.21200621,0.023635862,0.05264379,0.22253378,-0.056651592,0.17466033,0.3162793,0.08631115,0.08999252,-0.083040655
1,0.2152007,0.11217372,-0.09841609,0.06422651,-0.07069975,-0.14762717,0.055756085,0.15008909,0.15426266,-0.30625117,0.47266632,-0.14655739,-0.22825009,-0.027713776,-0.14645052,-0.23962349,0.05635546,-0.36418486,-0.040376246,0.3300389,0.57016116,0.2863728,0.5381488,-0.3464697,-0.043993235,0.31863,0.13919547,-0.22318995,-0.10012603,-0.37488788,-0.056423485,0.062014565,0.20454513,-0.03772843,0.044647783,-0.22671378,-0.13093227,-0.13053626,0.004143593,-0.04037416,0.00877418,0.25746137,0.5037238,-0.0069440603,0.15632464,-0.21152693,0.060104664,-0.30857491,0.107286684,-0.06032729,0.2237004,-0.16788882,0.16318753,0.12799995,-0.11631465,0.28728604,-0.20126534,-0.10258323,-0.06704724,0.06252433,-0.123948455,-0.33213902,0.17117967,-0.0142508745,0.18527064,0.16343036,0.07131915,0.15165389,0.085283816,-0.049100995,-0.2387591,-0.110967696,0.012511623,0.059862714,-0.2492491,-0.31417775,0.09745722,0.014639095,-0.2205733,0.26927388,0.016606588,0.35911202,0.00656081,-0.07455498,0.10081215,-0.2012949,0.16537796,0.23702297,-0.33901292,0.17551197,-0.30560958,0.15224783,0.04050049,0.05172594,0.0681745,0.0009888001,0.2900634,0.1380063,-0.13851517,-0.15670359,0.116793044,-0.2214399,-0.07935828,-0.18827987,-0.19308794,-0.2662487,-0.4323374,0.2728596,0.2592038,0.16848893,0.036635153,0.19116884,-0.3761286,-0.17672682,0.2712428,0.22896548,-0.41686052,-0.077058315,0.028222665,-0.19599497,0.08866482,-0.3678664,-0.16300434,-0.047823012,0.019447315,-0.00482285,0.090914026,0.36245173,-0.45756233,-0.0015416145,0.06935443,0.21023214,0.11035004,0.44438085,0.037966482,-0.17031562,0.39798546,-0.094846725,-0.2930135,-0.052269578,0.21537803,0.04893995,0.024332786,0.039781053,0.40544125,-0.53015524,0.07664285,0.29892552,0.149394,0.5036862,-0.13825297,-0.31857735,0.2165514,-0.34664,0.19818623,-0.0742594,0.2627389,0.004459955,-0.048775077,0.16697574,0.21797296,0.11646611,0.14147037,-0.059360266,-0.050575554,-0.08586669,-0.04926598,-0.07743341,0.34302017,0.35575774,-0.20658028,-0.11478627,0.22103819,-0.23099399,0.24286118,-0.07409841,0.06041623,0.25739917,0.10323529,-0.18085158,-0.23206669,-0.36083043,-0.2823882,-0.028617084,-0.15094924,0.05482015,0.18912616,0.55098605,-0.3931625,0.41538113,-0.28585482,-0.2851789,-0.3044501,-0.19384062,-0.029054344,-0.3915891,0.23999535,0.46037266,-0.109182656,-0.12040323,0.010545909,0.020687383,-0.15445244,0.15401858,0.38075688,0.21950445,-0.3480847,-0.052385747,0.56629336,-0.16857672,-0.44627023,0.20029056,0.4059654,-0.3605482,0.21929206,0.5970365,-0.115762174,0.0495238,0.031174192,0.081397235,-0.42418605,0.17304114,0.39983752,-0.2887419,-0.23615569,-0.018333733,0.33735934,-0.21542525,-0.08620846,-0.041854978,0.11436277,-0.30910945,0.48751423,0.04870111,-0.26476717,0.070335306,-0.2620924,0.444056,-0.2377891,0.033845995,-0.0041235685,0.0023588967,0.08474419,0.05791305,0.22478172,0.15792404,0.3810326,0.3426071,-0.17936254,-0.13235605,-0.24769926,0.2605606,0.11573839,0.4740166,0.08972546,-0.104929924,0.18307549,0.23164558,-0.098995924,-0.037736654,-0.09712458,0.20741467,-0.30009663,-0.28307045,0.20342626,-0.08081263,0.2836037,-0.31932634,0.19117221,-0.4312557,-0.2130146,-0.196545,0.17512596,0.19086969,0.10625579,0.44135523,0.20513044,-0.05102873,-0.047288835,0.3894123,0.5418429,-0.23980689,-0.1098842,-0.12681758,-0.08207631,0.11501531,0.13712038,-0.082582474,-0.22303313,-0.045793533,-0.25508106,-0.22932363,0.29831788,0.4309146,0.42192686,0.03226952,-0.026929557,-0.28150725,-0.16810262,1.1011958e-05,0.4000284,0.08957782,-0.20051146,-0.12238449,0.34845683,0.083881274,0.25327647,0.19763069,0.05293944,0.20347145,0.18229848,-0.1444869,0.6296251,-0.24838823,-0.24980927,-0.10400319,0.68027747,0.6426464,0.11356045,0.1985046,0.047687903,-0.16389334,-0.16525841,-0.17759883,-0.25100756,-0.13923013,-0.10889733,0.14797407,-0.044848382,-0.3130275,0.40683836,-0.079897225,0.01309412,-0.27741885,-0.24434423,-0.014088631,-0.033141613,-0.16535676,-0.113149166,-0.28853774,-0.14870226,0.07047363,-0.17685539,0.06020738,0.22828153,0.08211419,0.21579435,-0.26473498,-0.18424934,-0.087722,0.0018005352,0.11427925,0.0009849928,-0.056829512,0.47115993,0.048419703,0.01340465,0.0671938,0.35140744,0.42990804,-0.29312098,-0.0229913,-0.18604714,-0.23393601,-0.12168431,0.47717988,-0.22425789,0.50777906,0.060328238,0.029842291,-0.10410571,0.09568717,-0.06318945,0.078429244,-0.16825598,0.45309678,0.34488147,-0.19959211,-0.2302047,0.088361636,-0.14392203,0.2604656,-0.23320341,-0.0450145,0.3993281,0.40944526,-0.21218401,0.051532753,0.13033712,-0.041065097,-0.13870019,-0.26171857,-0.02872479,0.6221013,-0.34889942,0.17035908,-0.10944724,0.5639773,0.22944964,-0.22109765,-0.077343345,-0.15725309,0.5250585,0.14203438,0.022493124,0.54422265,-0.13940877,-0.25876248,-0.08342117,0.11184601,-0.122762024,-0.28721035,-0.3066032,-0.09200549,0.06921265,-0.15527272,-0.12515414,-0.13972211,0.39027572,-0.16017461,-0.05564165,-0.44557565,0.24397098,-0.04617423,-0.13004315,-0.06016147,0.16610536,-0.12076187,-0.19266033,0.357496,0.17403096,0.1494499,-0.23713744,-0.15291691,0.06453137,0.38701758,0.08113466,0.01799585,-0.048761904,-0.45351624,0.3787004,-0.20291644,-0.1482951,0.06547428,0.014807212,-0.054760993,-0.16461945,-0.23623145,0.54303676,-0.3102936,-0.09943539,0.29421693,0.3002988,0.6273474,-0.22071111,-0.23941517,0.24430874,-0.4052112,-0.22204846,0.0691092,-0.004526019,-0.019195795,0.48222336,-0.1856094,-0.08060503,0.06337718,0.09818688,0.052553244,-0.16762733,-0.21978396,0.11922468,-0.17438048,-0.40957224,-0.063139796,-0.0093173385,0.53544265,-0.30937105,0.022457223,-0.40712702,0.13966626,-0.0052054524,-0.19582129,-0.13666898,-0.30734634,-0.16540802,-0.19439852,-0.22915477,0.19233947,-0.12118763,0.39033154,0.089647144,-0.2692541,0.079021566,0.07842473,-0.30931896,-0.25640482,0.3579296,-0.17993653,-0.20994419,0.33437693,-0.5304465,-0.2689165,0.10658477,0.17605372,0.25509042,0.32472607,0.45728922,-0.21982312,0.16326989,0.0936937,0.28367215,-0.23119205
